n_train,opt_method,mse_pigp,std_pigp,mse_vanilla,std_vanilla,opt_time_sec,optimized_signal_noise,optimized_length_scale,optimized_dgl_parameter,optimizer_success,hyperparam_history
5,CG,0.053431447423334846,4.50406964845882,0.04528686831231117,6.138064300278043,8.499751806259155,0.837024962136753,1.4869100494528866,1.2887449962240203,True,"[{'signal_noise': 2.1249703845580914, 'length_scale': 1.9015705898327646, 'dgl_parameter': 1.1817351679248644}, {'signal_noise': 2.1139017652675984, 'length_scale': 1.9412124920854674, 'dgl_parameter': 1.0248603303071748}, {'signal_noise': 1.6993622945131646, 'length_scale': 2.2769509979855598, 'dgl_parameter': 1.1350194349975216}, {'signal_noise': 1.5734754817103285, 'length_scale': 2.301705421015094, 'dgl_parameter': 1.0908850812764956}, {'signal_noise': 1.5582017605379652, 'length_scale': 2.1348886603445796, 'dgl_parameter': 0.997641979475753}, {'signal_noise': 1.4600346246539935, 'length_scale': 1.9078493674392245, 'dgl_parameter': 1.088838921092737}, {'signal_noise': 1.1417821051810442, 'length_scale': 1.9082967664559143, 'dgl_parameter': 1.2009418672662917}, {'signal_noise': 0.9832946562567065, 'length_scale': 1.8375675997659888, 'dgl_parameter': 1.2011273727960747}, {'signal_noise': 0.9808953842768393, 'length_scale': 1.685242460220899, 'dgl_parameter': 1.1407801710294396}, {'signal_noise': 0.9650595185696453, 'length_scale': 1.5771992761023177, 'dgl_parameter': 1.2371518187425077}, {'signal_noise': 0.897125762851058, 'length_scale': 1.5605062189243502, 'dgl_parameter': 1.2828562216238668}, {'signal_noise': 0.8510300810593732, 'length_scale': 1.5227776047522439, 'dgl_parameter': 1.2681992244869051}, {'signal_noise': 0.8538755300330934, 'length_scale': 1.5067844650768774, 'dgl_parameter': 1.27155288382927}, {'signal_noise': 0.8479362301746606, 'length_scale': 1.4973645840815069, 'dgl_parameter': 1.286966395278705}, {'signal_noise': 0.8392407106122842, 'length_scale': 1.4929276693859976, 'dgl_parameter': 1.2877217658476183}, {'signal_noise': 0.8382295241012626, 'length_scale': 1.4891985783701849, 'dgl_parameter': 1.2867033721704284}, {'signal_noise': 0.8383110375214616, 'length_scale': 1.4880199383664052, 'dgl_parameter': 1.2880989387853679}, {'signal_noise': 0.8377103981889543, 'length_scale': 1.4878614850315797, 'dgl_parameter': 1.2885980971613669}, {'signal_noise': 0.8371270472082084, 'length_scale': 1.4872599310825114, 'dgl_parameter': 1.2884942425371875}, {'signal_noise': 0.8371607106868321, 'length_scale': 1.487056214990478, 'dgl_parameter': 1.288575372979247}, {'signal_noise': 0.8371186867386667, 'length_scale': 1.4870077257976633, 'dgl_parameter': 1.2887189200409546}, {'signal_noise': 0.8370551858245842, 'length_scale': 1.4869809563406717, 'dgl_parameter': 1.2887216404105284}, {'signal_noise': 0.8370404105385176, 'length_scale': 1.4869385772034527, 'dgl_parameter': 1.2887161213358458}, {'signal_noise': 0.8370379639931653, 'length_scale': 1.486918906559313, 'dgl_parameter': 1.288739649578193}, {'signal_noise': 0.8370312477041189, 'length_scale': 1.4869182595706933, 'dgl_parameter': 1.2887439966630279}, {'signal_noise': 0.837026644562895, 'length_scale': 1.4869139310098798, 'dgl_parameter': 1.288742112332353}, {'signal_noise': 0.8370267683101257, 'length_scale': 1.4869114727077217, 'dgl_parameter': 1.288743057799064}, {'signal_noise': 0.8370258051454694, 'length_scale': 1.4869104327256641, 'dgl_parameter': 1.2887450596116226}, {'signal_noise': 0.837024962136753, 'length_scale': 1.4869100494528866, 'dgl_parameter': 1.2887449962240203}]"
8,CG,0.0003833117287006672,1.7535855535641822,0.0004562133131640471,2.1370584540843973,5.845417737960815,1.2135335649220438,1.8933539859682078,0.998593422206569,True,"[{'signal_noise': 1.7559077922949022, 'length_scale': 2.245633334529125, 'dgl_parameter': 1.0120116579950216}, {'signal_noise': 1.7521943793247559, 'length_scale': 2.2396668903332904, 'dgl_parameter': 0.991859677192148}, {'signal_noise': 1.5594869764016082, 'length_scale': 2.001525061721709, 'dgl_parameter': 1.0030798683142097}, {'signal_noise': 1.4628851976871509, 'length_scale': 1.9552862079833675, 'dgl_parameter': 0.9813854103204349}, {'signal_noise': 1.2209431980057124, 'length_scale': 1.8688950105754998, 'dgl_parameter': 0.9889944531579598}, {'signal_noise': 1.2195093062307838, 'length_scale': 1.8709177940898294, 'dgl_parameter': 0.9994039962179259}, {'signal_noise': 1.2070163325988235, 'length_scale': 1.887617393483118, 'dgl_parameter': 0.9985692990644787}, {'signal_noise': 1.2071765558588128, 'length_scale': 1.8878230695424876, 'dgl_parameter': 0.9987983488107758}, {'signal_noise': 1.2123186452924881, 'length_scale': 1.893504049738005, 'dgl_parameter': 0.998603039165325}, {'signal_noise': 1.2130171946093886, 'length_scale': 1.8933065911826115, 'dgl_parameter': 0.9984596988718734}, {'signal_noise': 1.2133735133861685, 'length_scale': 1.893191329564883, 'dgl_parameter': 0.9985957555915834}, {'signal_noise': 1.2134097428666288, 'length_scale': 1.893277941076118, 'dgl_parameter': 0.9986025464853021}, {'signal_noise': 1.2134263003642471, 'length_scale': 1.8933061422018436, 'dgl_parameter': 0.9985925770093681}, {'signal_noise': 1.2135309947568218, 'length_scale': 1.8933473627645585, 'dgl_parameter': 0.9985928556969954}, {'signal_noise': 1.2135311003790274, 'length_scale': 1.893347837869424, 'dgl_parameter': 0.9985936752414256}, {'signal_noise': 1.213530500626402, 'length_scale': 1.8933501163037494, 'dgl_parameter': 0.9985935470465135}, {'signal_noise': 1.2135305619129142, 'length_scale': 1.8933504963167325, 'dgl_parameter': 0.9985933187926757}, {'signal_noise': 1.2135309663523852, 'length_scale': 1.8933524518790223, 'dgl_parameter': 0.9985934450682814}, {'signal_noise': 1.2135335649220438, 'length_scale': 1.8933539859682078, 'dgl_parameter': 0.998593422206569}]"
10,CG,0.00018157200403997697,1.5475013834737301,0.00021455388503013146,1.8969410060972678,7.575850248336792,1.3404668371862662,1.9364447971558485,1.0026002208287437,True,"[{'signal_noise': 3.927571611654975, 'length_scale': 0.9510084825811185, 'dgl_parameter': -1.0912597122406873}, {'signal_noise': 3.932699951073139, 'length_scale': 0.9273203692670341, 'dgl_parameter': -1.0949999928426328}, {'signal_noise': 3.863066358753697, 'length_scale': 0.9056774610592849, 'dgl_parameter': -1.0438777349757682}, {'signal_noise': 0.7664570297837408, 'length_scale': 0.8828538629943735, 'dgl_parameter': 1.1715056572761144}, {'signal_noise': 0.6513604769343313, 'length_scale': 1.4299008844084233, 'dgl_parameter': 0.9732411816320984}, {'signal_noise': 0.7966632608033206, 'length_scale': 1.7205749431116562, 'dgl_parameter': 1.0288081905639384}, {'signal_noise': 0.9097843424627841, 'length_scale': 1.7601441904053852, 'dgl_parameter': 0.9734395396243872}, {'signal_noise': 1.0999791181918894, 'length_scale': 1.788498703298958, 'dgl_parameter': 1.0147490582112912}, {'signal_noise': 1.156542811771245, 'length_scale': 1.796087348033745, 'dgl_parameter': 0.9966226449440622}, {'signal_noise': 1.256925231239504, 'length_scale': 1.8171521493397194, 'dgl_parameter': 0.9985575729752999}, {'signal_noise': 1.255584843678305, 'length_scale': 1.822839070883336, 'dgl_parameter': 1.006649830025868}, {'signal_noise': 1.2437832757448923, 'length_scale': 1.8786765204539826, 'dgl_parameter': 1.0032400814580895}, {'signal_noise': 1.3058426572949438, 'length_scale': 1.9126080623076085, 'dgl_parameter': 0.9975075589776264}, {'signal_noise': 1.3373309720735107, 'length_scale': 1.9301420987822897, 'dgl_parameter': 1.0029563987235772}, {'signal_noise': 1.343240365391122, 'length_scale': 1.935195580774471, 'dgl_parameter': 1.002437759756774}, {'signal_noise': 1.344174394022444, 'length_scale': 1.936458782974234, 'dgl_parameter': 1.0027252470771375}, {'signal_noise': 1.34453776060893, 'length_scale': 1.9379672372179566, 'dgl_parameter': 1.002500028315903}, {'signal_noise': 1.344475350274767, 'length_scale': 1.938355338426862, 'dgl_parameter': 1.0026388309480792}, {'signal_noise': 1.3441193018205417, 'length_scale': 1.9388597792381361, 'dgl_parameter': 1.0025333243556884}, {'signal_noise': 1.3439423955546421, 'length_scale': 1.9389518833107597, 'dgl_parameter': 1.002595295032133}, {'signal_noise': 1.343080053522873, 'length_scale': 1.938759956697458, 'dgl_parameter': 1.0024683579919489}, {'signal_noise': 1.3421517825367448, 'length_scale': 1.938443564210862, 'dgl_parameter': 1.0025934180554579}, {'signal_noise': 1.3406880262881757, 'length_scale': 1.9369499135724693, 'dgl_parameter': 1.0024666988241908}, {'signal_noise': 1.3401257910359052, 'length_scale': 1.936341968935683, 'dgl_parameter': 1.0025899229611528}, {'signal_noise': 1.3401353890316876, 'length_scale': 1.9363362623842424, 'dgl_parameter': 1.0026055812859969}, {'signal_noise': 1.340240854620836, 'length_scale': 1.9362744298845904, 'dgl_parameter': 1.0026021504234863}, {'signal_noise': 1.3404668371862662, 'length_scale': 1.9364447971558485, 'dgl_parameter': 1.0026002208287437}]"
12,CG,4.9487758766408315e-05,1.411160814871048,0.0001002678053125385,1.746193708822029,5.874786615371704,1.4044200012796584,1.9270867474596636,1.0006348412975445,True,"[{'signal_noise': 1.5833027630287821, 'length_scale': 2.340030752850806, 'dgl_parameter': 0.8945132102520879}, {'signal_noise': 1.7367532773819168, 'length_scale': 2.2241703442069514, 'dgl_parameter': 0.9970038828864712}, {'signal_noise': 1.7466808811325898, 'length_scale': 2.074429901861022, 'dgl_parameter': 0.9978577794178985}, {'signal_noise': 1.7426777900154742, 'length_scale': 2.0713258465295827, 'dgl_parameter': 1.0017290585300755}, {'signal_noise': 1.4521915671536658, 'length_scale': 1.9810862275780483, 'dgl_parameter': 0.9885231050682531}, {'signal_noise': 1.388676529507378, 'length_scale': 1.9604651110343996, 'dgl_parameter': 0.9953749337354939}, {'signal_noise': 1.389744395386091, 'length_scale': 1.958690404867304, 'dgl_parameter': 1.0007618832666259}, {'signal_noise': 1.4072734278485504, 'length_scale': 1.9287368728809045, 'dgl_parameter': 1.0006362704368088}, {'signal_noise': 1.4072010915434212, 'length_scale': 1.9286989818310998, 'dgl_parameter': 1.0005857102946358}, {'signal_noise': 1.4050506013154074, 'length_scale': 1.9275929100917721, 'dgl_parameter': 1.0006215923612913}, {'signal_noise': 1.4050468403289385, 'length_scale': 1.9275779017492072, 'dgl_parameter': 1.0006375815511834}, {'signal_noise': 1.4050046409791213, 'length_scale': 1.9274193210461155, 'dgl_parameter': 1.0006351575809873}, {'signal_noise': 1.4049888403443542, 'length_scale': 1.927412085020412, 'dgl_parameter': 1.0006246491790582}, {'signal_noise': 1.4045259671550094, 'length_scale': 1.927202876448237, 'dgl_parameter': 1.0006321969891372}, {'signal_noise': 1.4045270585335996, 'length_scale': 1.9271923811908482, 'dgl_parameter': 1.000637790919789}, {'signal_noise': 1.404531305536224, 'length_scale': 1.9271427776149652, 'dgl_parameter': 1.00063443052159}, {'signal_noise': 1.4044200012796584, 'length_scale': 1.9270867474596636, 'dgl_parameter': 1.0006348412975445}]"
14,CG,3.5525970548255875e-05,1.3059512044089365,0.00011986600334235529,1.627999178956281,7.221943616867065,1.455724574878297,1.9288848536103727,1.0024176287828057,True,"[{'signal_noise': 1.4797584083197122, 'length_scale': 2.395959905526442, 'dgl_parameter': 0.9094166552173579}, {'signal_noise': 1.6244443205720955, 'length_scale': 2.2759354700826684, 'dgl_parameter': 1.0124420476826945}, {'signal_noise': 1.670915624951042, 'length_scale': 2.2129627201745863, 'dgl_parameter': 0.9835369174322052}, {'signal_noise': 1.755093678191945, 'length_scale': 2.0823362454389924, 'dgl_parameter': 1.0024136803316193}, {'signal_noise': 1.7544254582095147, 'length_scale': 2.0735661796204754, 'dgl_parameter': 0.9997940347110751}, {'signal_noise': 1.7436143008424057, 'length_scale': 2.0407526499085917, 'dgl_parameter': 1.003631150465853}, {'signal_noise': 1.7322671842359103, 'length_scale': 2.0226127199598642, 'dgl_parameter': 1.0005158521094661}, {'signal_noise': 1.6836098653480873, 'length_scale': 1.973220189723564, 'dgl_parameter': 1.0050966618768744}, {'signal_noise': 1.626207169070556, 'length_scale': 1.9297718027217363, 'dgl_parameter': 0.9989128712152181}, {'signal_noise': 1.5534550741170652, 'length_scale': 1.882838884050992, 'dgl_parameter': 1.0005194607483097}, {'signal_noise': 1.549383151217582, 'length_scale': 1.8891789698981238, 'dgl_parameter': 1.0067943486552489}, {'signal_noise': 1.513047795478655, 'length_scale': 1.944895400133583, 'dgl_parameter': 1.0043499119766894}, {'signal_noise': 1.5125138038053627, 'length_scale': 1.9452036923530887, 'dgl_parameter': 1.0022649009736508}, {'signal_noise': 1.4955033585332824, 'length_scale': 1.9553502928217874, 'dgl_parameter': 1.0022981639444979}, {'signal_noise': 1.4900883958080382, 'length_scale': 1.9524191529707005, 'dgl_parameter': 1.001134506275795}, {'signal_noise': 1.4623684813808637, 'length_scale': 1.936449553976461, 'dgl_parameter': 1.0021594242220837}, {'signal_noise': 1.4623964828132054, 'length_scale': 1.936243202929406, 'dgl_parameter': 1.0024480206977315}, {'signal_noise': 1.4627882526502154, 'length_scale': 1.9331410431666538, 'dgl_parameter': 1.0024081229903306}, {'signal_noise': 1.4625411297448319, 'length_scale': 1.9329176894815063, 'dgl_parameter': 1.0022814204908703}, {'signal_noise': 1.4578130232797193, 'length_scale': 1.9287484846459946, 'dgl_parameter': 1.0024282286946204}, {'signal_noise': 1.4556943205964719, 'length_scale': 1.928848295274294, 'dgl_parameter': 1.0024067246104704}, {'signal_noise': 1.455690536467778, 'length_scale': 1.9288492964507264, 'dgl_parameter': 1.0024180112882204}, {'signal_noise': 1.4556884094458613, 'length_scale': 1.9288669969572976, 'dgl_parameter': 1.0024176498948247}, {'signal_noise': 1.4556908742458001, 'length_scale': 1.9288683965477056, 'dgl_parameter': 1.0024184252888901}, {'signal_noise': 1.45572373483915, 'length_scale': 1.9288854575048298, 'dgl_parameter': 1.002417611554823}, {'signal_noise': 1.455724181610505, 'length_scale': 1.9288851524823454, 'dgl_parameter': 1.002417715614138}, {'signal_noise': 1.455724574878297, 'length_scale': 1.9288848536103727, 'dgl_parameter': 1.0024176287828057}]"
16,CG,3.859464222617614e-05,1.221816644283211,5.607188075850307e-05,1.527931180526799,6.263650894165039,1.5049602286228023,1.9505085610228141,0.9920227704276492,True,"[{'signal_noise': 1.4046224274714247, 'length_scale': 2.4407269612345073, 'dgl_parameter': 0.889937025522286}, {'signal_noise': 1.6011192653836646, 'length_scale': 2.2797065104716325, 'dgl_parameter': 1.0036398079252602}, {'signal_noise': 1.6416575342742195, 'length_scale': 2.228564769153914, 'dgl_parameter': 0.9751315530930037}, {'signal_noise': 1.723589738695219, 'length_scale': 2.1078862468597066, 'dgl_parameter': 0.9890109536007047}, {'signal_noise': 1.723125389547648, 'length_scale': 2.1050007924275476, 'dgl_parameter': 0.9922541597858915}, {'signal_noise': 1.711002037393165, 'length_scale': 2.0329459075974903, 'dgl_parameter': 0.9897313372690976}, {'signal_noise': 1.7087445894755973, 'length_scale': 2.0270466020701186, 'dgl_parameter': 0.9922205864925502}, {'signal_noise': 1.545882704594675, 'length_scale': 1.931809808864677, 'dgl_parameter': 0.990374890170049}, {'signal_noise': 1.536472758517773, 'length_scale': 1.9281559386599845, 'dgl_parameter': 0.9930402391050178}, {'signal_noise': 1.4776154247861346, 'length_scale': 1.9281557487516627, 'dgl_parameter': 0.9923442156180242}, {'signal_noise': 1.4777445688704816, 'length_scale': 1.9290620788553885, 'dgl_parameter': 0.9917652223750079}, {'signal_noise': 1.4796293169472792, 'length_scale': 1.9412985667894647, 'dgl_parameter': 0.9921000759598148}, {'signal_noise': 1.4815873785811409, 'length_scale': 1.9430377010764595, 'dgl_parameter': 0.991615823987064}, {'signal_noise': 1.4903017708125272, 'length_scale': 1.9493650446054969, 'dgl_parameter': 0.9924307419229152}, {'signal_noise': 1.4976545024056402, 'length_scale': 1.954015940397118, 'dgl_parameter': 0.9918637862401598}, {'signal_noise': 1.5067239157210974, 'length_scale': 1.9567270132474373, 'dgl_parameter': 0.9924819307029046}, {'signal_noise': 1.5114197152646411, 'length_scale': 1.9579563513913487, 'dgl_parameter': 0.9922425454972166}, {'signal_noise': 1.5114408480947337, 'length_scale': 1.9578114444654027, 'dgl_parameter': 0.991912936676611}, {'signal_noise': 1.5119779269203821, 'length_scale': 1.9537665148036334, 'dgl_parameter': 0.9920100097950987}, {'signal_noise': 1.5051577937375853, 'length_scale': 1.9505678359015988, 'dgl_parameter': 0.9919484374128897}, {'signal_noise': 1.5050090400632017, 'length_scale': 1.9505004023714974, 'dgl_parameter': 0.9920235391660381}, {'signal_noise': 1.5049603653520287, 'length_scale': 1.9505094277401807, 'dgl_parameter': 0.9920228911449662}, {'signal_noise': 1.5049603627984092, 'length_scale': 1.9505094057803907, 'dgl_parameter': 0.9920227586611722}, {'signal_noise': 1.5049602286228023, 'length_scale': 1.9505085610228141, 'dgl_parameter': 0.9920227704276492}]"
18,CG,7.709062820739223e-05,1.1518986111930638,9.417495895208614e-05,1.451438843090296,7.870285749435425,1.5216962644957304,1.9408615851016342,1.000550508664636,True,"[{'signal_noise': 1.3110349644443444, 'length_scale': 2.4934700960406557, 'dgl_parameter': 0.9537284612108667}, {'signal_noise': 1.3775752467305493, 'length_scale': 2.4089072050296076, 'dgl_parameter': 1.0232193372000347}, {'signal_noise': 1.497802807917274, 'length_scale': 2.2371717347476388, 'dgl_parameter': 0.9971614675973195}, {'signal_noise': 1.5966502523508004, 'length_scale': 2.034823145240892, 'dgl_parameter': 0.9784497342581142}, {'signal_noise': 1.6248564481879668, 'length_scale': 1.9761848794079497, 'dgl_parameter': 0.9992562078387607}, {'signal_noise': 1.6242893970778514, 'length_scale': 1.9763959058038287, 'dgl_parameter': 1.0006317070425397}, {'signal_noise': 1.5880325667272408, 'length_scale': 1.9886637936684748, 'dgl_parameter': 0.9996689161696916}, {'signal_noise': 1.586114399271652, 'length_scale': 1.9886548308322487, 'dgl_parameter': 1.000491670409304}, {'signal_noise': 1.5525579821175068, 'length_scale': 1.9622710053711387, 'dgl_parameter': 0.9991883662555064}, {'signal_noise': 1.5457400232711989, 'length_scale': 1.956719041490755, 'dgl_parameter': 1.0010484188044577}, {'signal_noise': 1.5334682181413795, 'length_scale': 1.9463743598457057, 'dgl_parameter': 1.001715968494817}, {'signal_noise': 1.52711636089626, 'length_scale': 1.9410438672815395, 'dgl_parameter': 1.0006872409274765}, {'signal_noise': 1.5270575756829834, 'length_scale': 1.9411036866401647, 'dgl_parameter': 1.0005281113001299}, {'signal_noise': 1.5256820238258855, 'length_scale': 1.9425098971751122, 'dgl_parameter': 1.0005380429413322}, {'signal_noise': 1.5255434018503624, 'length_scale': 1.9425240002145767, 'dgl_parameter': 1.0005918172633852}, {'signal_noise': 1.5238345225619256, 'length_scale': 1.9426713538917648, 'dgl_parameter': 1.0005385530130846}, {'signal_noise': 1.5219395593310532, 'length_scale': 1.9410904708674293, 'dgl_parameter': 1.0005550397389866}, {'signal_noise': 1.5219395970967673, 'length_scale': 1.9410871839088053, 'dgl_parameter': 1.0005478633333005}, {'signal_noise': 1.5219391796186537, 'length_scale': 1.9409872325292763, 'dgl_parameter': 1.0005497974147397}, {'signal_noise': 1.5219095349170513, 'length_scale': 1.9409743083389457, 'dgl_parameter': 1.0005554260694594}, {'signal_noise': 1.521754972883641, 'length_scale': 1.94090621759131, 'dgl_parameter': 1.0005517761281613}, {'signal_noise': 1.5217548603562279, 'length_scale': 1.9409057615365661, 'dgl_parameter': 1.0005501357916085}, {'signal_noise': 1.5217479266197902, 'length_scale': 1.9408808489346798, 'dgl_parameter': 1.0005504695861218}, {'signal_noise': 1.5217060413885426, 'length_scale': 1.9408653837486192, 'dgl_parameter': 1.0005504697667809}, {'signal_noise': 1.521705696595537, 'length_scale': 1.9408654909188685, 'dgl_parameter': 1.0005506336866574}, {'signal_noise': 1.5217007149590918, 'length_scale': 1.9408669483793495, 'dgl_parameter': 1.0005504340732128}, {'signal_noise': 1.5217003443586206, 'length_scale': 1.940866912257258, 'dgl_parameter': 1.000550502780076}, {'signal_noise': 1.5216997485715529, 'length_scale': 1.940866266559295, 'dgl_parameter': 1.0005503488047083}, {'signal_noise': 1.521698452855782, 'length_scale': 1.9408645458573777, 'dgl_parameter': 1.0005507024942162}, {'signal_noise': 1.521696471990339, 'length_scale': 1.9408618466664105, 'dgl_parameter': 1.0005507614126667}, {'signal_noise': 1.5216962644957304, 'length_scale': 1.9408615851016342, 'dgl_parameter': 1.000550508664636}]"
20,CG,1.568583563353853e-05,1.0935834568939296,2.9149094553569935e-05,1.3863288734651995,6.546046257019043,1.555635414712579,1.9396720380836556,0.9973986576831073,True,"[{'signal_noise': 1.2561601558793258, 'length_scale': 2.5251958414582707, 'dgl_parameter': 0.9598629204360787}, {'signal_noise': 1.3160771530760824, 'length_scale': 2.438775113091151, 'dgl_parameter': 1.024425162726678}, {'signal_noise': 1.567471487924132, 'length_scale': 2.059524792783753, 'dgl_parameter': 0.9750347079681358}, {'signal_noise': 1.6045856266854734, 'length_scale': 2.002408144220841, 'dgl_parameter': 0.999499176207386}, {'signal_noise': 1.6250011086899392, 'length_scale': 1.9672861000180533, 'dgl_parameter': 0.9971210957990254}, {'signal_noise': 1.625028119299445, 'length_scale': 1.9669948646047963, 'dgl_parameter': 0.997210428392694}, {'signal_noise': 1.62338311191096, 'length_scale': 1.9670560473533236, 'dgl_parameter': 0.997908934649317}, {'signal_noise': 1.5871154703187496, 'length_scale': 1.9679575608071185, 'dgl_parameter': 0.9972291397449133}, {'signal_noise': 1.5522363255048486, 'length_scale': 1.9371610806801465, 'dgl_parameter': 0.9961189988728683}, {'signal_noise': 1.5471005050988043, 'length_scale': 1.932653441625246, 'dgl_parameter': 0.9970505569052536}, {'signal_noise': 1.5471061061485842, 'length_scale': 1.932729565182965, 'dgl_parameter': 0.9974514143292718}, {'signal_noise': 1.5473393106633242, 'length_scale': 1.9350669015617188, 'dgl_parameter': 0.9974238326588252}, {'signal_noise': 1.5483051554278986, 'length_scale': 1.9360319268468695, 'dgl_parameter': 0.9972243964722831}, {'signal_noise': 1.5517842644561366, 'length_scale': 1.9394626827076176, 'dgl_parameter': 0.9973931330823061}, {'signal_noise': 1.5556906353712743, 'length_scale': 1.9397381368049758, 'dgl_parameter': 0.9973830125781324}, {'signal_noise': 1.5557002094448225, 'length_scale': 1.9397380750879438, 'dgl_parameter': 0.997398280292103}, {'signal_noise': 1.5557039263672041, 'length_scale': 1.9397019045136858, 'dgl_parameter': 0.9973983955856146}, {'signal_noise': 1.555703031852172, 'length_scale': 1.9397013607517595, 'dgl_parameter': 0.9973989881769684}, {'signal_noise': 1.5556364205532633, 'length_scale': 1.9396706559142203, 'dgl_parameter': 0.9973986640524825}, {'signal_noise': 1.5556359447566699, 'length_scale': 1.9396712965013034, 'dgl_parameter': 0.9973988196415197}, {'signal_noise': 1.5556354173750415, 'length_scale': 1.9396720276096653, 'dgl_parameter': 0.9973987089137407}, {'signal_noise': 1.555635414712579, 'length_scale': 1.9396720380836556, 'dgl_parameter': 0.9973986576831073}]"
25,CG,2.4040522328161507e-05,0.9789653169055041,4.0083437643648666e-05,1.257046782322313,6.416066646575928,1.5718149832302797,1.9266529005444566,0.9945701161253852,True,"[{'signal_noise': 1.1602764349515238, 'length_scale': 2.5742165139521083, 'dgl_parameter': 0.9710519541473599}, {'signal_noise': 1.4007431774464767, 'length_scale': 2.230538271833017, 'dgl_parameter': 1.0437317913371607}, {'signal_noise': 1.4804812100195202, 'length_scale': 2.1141219569012515, 'dgl_parameter': 0.9828433277953571}, {'signal_noise': 1.598729735424416, 'length_scale': 1.934309306084346, 'dgl_parameter': 1.000293895115393}, {'signal_noise': 1.6084001963649006, 'length_scale': 1.919474734370268, 'dgl_parameter': 0.9960042974008481}, {'signal_noise': 1.6081468962992245, 'length_scale': 1.9198167990052242, 'dgl_parameter': 0.994567884104203}, {'signal_noise': 1.5944533993209669, 'length_scale': 1.9385169083485134, 'dgl_parameter': 0.9945377740680936}, {'signal_noise': 1.5900115545844395, 'length_scale': 1.936495139091453, 'dgl_parameter': 0.9940317310612173}, {'signal_noise': 1.5715576132349613, 'length_scale': 1.9280025902090798, 'dgl_parameter': 0.99460816968512}, {'signal_noise': 1.5710622691063445, 'length_scale': 1.927737055409048, 'dgl_parameter': 0.9945568930314409}, {'signal_noise': 1.5706241392146232, 'length_scale': 1.9266446682313951, 'dgl_parameter': 0.9946098985484041}, {'signal_noise': 1.5705738266129237, 'length_scale': 1.9264863412470838, 'dgl_parameter': 0.9945593380287058}, {'signal_noise': 1.570542381657804, 'length_scale': 1.9261753148641767, 'dgl_parameter': 0.9945608096385494}, {'signal_noise': 1.5705472417002397, 'length_scale': 1.92617487981026, 'dgl_parameter': 0.9945727087639975}, {'signal_noise': 1.571153747275885, 'length_scale': 1.9261146372186815, 'dgl_parameter': 0.99457260938918}, {'signal_noise': 1.5718266732353452, 'length_scale': 1.9266627753663694, 'dgl_parameter': 0.9945701284244284}, {'signal_noise': 1.5718267579074312, 'length_scale': 1.9266627690530804, 'dgl_parameter': 0.9945700702928979}, {'signal_noise': 1.5718263623048334, 'length_scale': 1.9266572588947233, 'dgl_parameter': 0.994570092505813}, {'signal_noise': 1.5718261215496239, 'length_scale': 1.9266571477233039, 'dgl_parameter': 0.9945701925560959}, {'signal_noise': 1.5718149832302797, 'length_scale': 1.9266529005444566, 'dgl_parameter': 0.9945701161253852}]"
